date,humidity,windSpeed,irradiance,temperature,precipitation,windDirection,batteryVoltage
2025-09-25 17:16:49,70.050003,4,218.300003,15.07,0,135,13.5
2025-09-25 17:18:49,69.949997,4.13,33.080002,15,0,157.5,13.48
2025-09-25 17:20:49,71.019997,4.27,28.16,14.88,0,157.5,13.45
2025-09-25 17:22:49,73.400002,3.21,90.110001,14.72,0,157.5,13.42
2025-09-25 17:24:49,76.050003,2.15,226.25,14.5,0,157.5,13.39
2025-09-25 17:38:56,82.120003,1.82,15.64,13.5,0,135,13.24
2025-09-25 17:40:56,81.489998,2.03,10.74,13.51,0,157.5,13.19
2025-09-25 17:42:56,80.279999,1.8,8.35,13.58,0,135,13.14
2025-09-25 17:44:56,80.419998,1.29,67.529999,13.6,0,157.5,13.11
2025-09-25 17:46:56,80.349998,0.3,6.65,13.67,0,157.5,13.08
2025-09-25 17:48:56,79.330002,1,6.14,13.77,0,157.5,13.07
2025-09-25 17:50:56,79.029999,0.8,5.88,13.68,0,225,13.06
2025-09-25 17:52:56,79.650002,1.25,83.669998,13.63,0,157.5,13.05
2025-09-25 17:54:56,79.25,1.99,4.8,13.7,0,157.5,13.05
2025-09-25 17:56:56,79.559998,1.48,4.07,13.61,0,135,13.05
2025-09-25 17:58:56,79.410004,0.28,102.419998,13.68,0,225,13.05
2025-09-25 18:00:56,78.550003,0,3.14,13.75,0,225,13.05
2025-09-25 18:02:56,76.300003,0.73,2.84,13.92,0,135,13.04
2025-09-25 18:04:56,77.050003,1.77,137.770004,14.08,0,135,13.04
2025-09-25 18:06:56,77.739998,1.57,145.75,14.02,0,135,13.04
2025-09-25 18:08:56,77.699997,0.8,2.07,13.97,0,180,13.04
2025-09-25 18:10:56,77.459999,2.05,1.9,13.92,0,135,13.04
2025-09-25 18:12:56,77.57,2.07,64.93,13.87,0,135,13.04
2025-09-25 18:14:56,77.900002,2.01,52.91,13.71,0,157.5,13.04
2025-09-25 18:16:56,77.610001,1.94,1.69,13.77,0,135,13.04
2025-09-25 18:18:56,77.75,2.04,70.830002,13.73,0,135,13.04
2025-09-25 18:20:56,78.559998,2.22,1.63,13.62,0,135,13.04
2025-09-25 18:22:56,79.389999,1.45,1.63,13.53,0,157.5,13.04
2025-09-25 18:24:56,79.809998,1.47,75.669998,13.5,0,157.5,13.04
2025-09-25 18:26:56,79.800003,2.16,1.65,13.5,0,135,13.04
2025-09-25 18:28:56,79.650002,1.94,1.67,13.5,0,157.5,13.04
2025-09-25 18:30:56,80.339996,1.6,1.68,13.5,0,135,13.04
2025-09-25 18:32:56,80.919998,1.63,1.65,13.5,0,157.5,13.04
2025-09-25 18:34:56,80.440002,1.4,76.120003,13.5,0,157.5,13.04
2025-09-25 18:36:56,79.360001,2.55,1.77,13.37,0,135,13.04
2025-09-25 18:38:56,79.589996,1.98,127.099998,13.3,0,135,13.04
2025-09-25 18:40:56,79.790001,1.55,1.83,13.3,0,157.5,13.04
2025-09-25 18:42:56,79.360001,1.45,147.070007,13.3,0,135,13.03
2025-09-25 18:44:56,79.660004,1.58,80.080002,13.3,0,157.5,13.04
2025-09-25 18:46:56,79.519997,2.15,1.72,13.3,0,135,13.04
2025-09-25 18:48:56,79.730003,1.78,1.85,13.3,0,157.5,13.04
2025-09-25 18:50:56,80.019997,1.82,1.8,13.3,0,157.5,13.04
2025-09-25 18:52:56,79.330002,2.13,1.84,13.3,0,135,13.04
2025-09-25 18:54:56,79.290001,2.18,1.78,13.27,0,135,13.04
2025-09-25 18:56:56,80.019997,2.72,1.85,13.2,0,157.5,13.03
2025-09-25 18:58:56,80,2.06,1.86,13.18,0,157.5,13.04
2025-09-25 19:00:56,80.550003,1.95,264.890015,13.27,0,135,13.04
2025-09-25 19:02:56,80.800003,2.5,1.96,13.15,0,135,13.04
2025-09-25 19:04:56,81.339996,3.11,68.809998,13.08,0,135,13.03
2025-09-25 19:06:56,81.389999,3.2,2.69,12.95,0,157.5,13.04
2025-09-25 19:08:56,82,2.44,84.559998,12.9,0,135,13.03
2025-09-25 19:10:56,82.489998,1.32,80.080002,12.9,0,157.5,13.04
2025-09-25 19:12:56,82.150002,1.58,2.28,13,0,135,13.03
2025-09-25 19:14:56,81.839996,1.53,2.29,13.06,0,135,13.03
2025-09-25 19:16:56,81.57,1.99,64.660004,13.1,0,135,13.04
2025-09-25 19:18:56,81.199997,2.17,2.3,13.09,0,157.5,13.03
2025-09-25 19:20:56,81.300003,2.04,2.31,12.99,0,157.5,13.03
2025-09-25 19:22:56,81.639999,1.68,197.679993,12.98,0,135,13.03
2025-09-25 19:24:56,81.099998,1.7,88.519997,13,0,157.5,13.03
2025-09-25 19:26:56,80.919998,1.89,79.190002,13,0,135,13.03
2025-09-25 19:28:56,81.139999,1.86,126.970001,13,0,157.5,13.03
2025-09-25 19:30:56,80.959999,1.84,145.809998,13,0,157.5,13.03
2025-09-25 19:32:56,80.589996,1.54,64.949997,13,0,135,13.03
2025-09-25 19:34:56,80.220001,1.83,140.820007,13,0,135,13.03
2025-09-25 19:36:56,80.25,1.87,66.470001,13,0,135,13.03
2025-09-25 19:38:56,80.120003,1.81,172.470001,13.08,0,135,13.03
2025-09-25 19:40:56,79.949997,1.95,64.089996,13.1,0,157.5,13.03
2025-09-25 19:42:56,80.029999,1.23,78.93,13.1,0,135,13.03
2025-09-25 19:44:56,80.089996,1.97,72.709999,13.1,0,157.5,13.03
2025-09-25 19:46:55,80.599998,1.94,71.199997,13.1,0,157.5,13.03
2025-09-25 19:48:55,81.220001,2.1,67.489998,13.1,0,157.5,13.03
2025-09-25 19:50:55,81.900002,1.11,67.68,13.03,0,180,13.03
2025-09-25 19:52:55,82.5,1.23,58.75,13,0,135,13.03
2025-09-25 19:54:55,82.620003,1.73,63.57,12.88,0,135,13.03
2025-09-25 19:56:55,83.730003,1.5,84.220001,12.82,0,135,13.03
2025-09-25 19:58:55,82.910004,2.03,79.209999,12.87,0,157.5,13.03
2025-09-25 20:00:55,82.779999,2.06,161.220001,12.8,0,135,13.03
2025-09-25 20:02:55,83.540001,1.37,141.740005,12.8,0,157.5,13.03
2025-09-25 20:04:55,84.339996,1.9,91.389999,12.8,0,157.5,13.02
2025-09-25 20:06:55,84.169998,2.68,66.089996,12.72,0,135,13.02
2025-09-25 20:08:55,85.519997,1.63,11.95,12.7,0,157.5,13.02
2025-09-25 20:10:55,85.379997,1.91,54.400002,12.71,0,157.5,13.02
2025-09-25 20:12:55,85.720001,1.85,66.629997,12.66,0,135,13.02
2025-09-25 20:14:55,86.099998,1.87,1.54,12.52,0,135,13.03
2025-09-25 20:16:55,86.25,1.9,1.38,12.5,0,135,13.02
2025-09-25 20:18:55,86.959999,1.89,58.880001,12.5,0,135,13.03
2025-09-25 20:20:55,86.959999,2.48,169.419998,12.4,0,135,13.02
2025-09-25 20:22:55,87.93,2.25,23.67,12.28,0,135,13.02
2025-09-25 20:24:55,88.080002,1.96,80.540001,12.2,0,135,13.02
2025-09-25 20:26:55,88.959999,1.48,1.91,12.2,0,157.5,13.02
2025-09-25 20:28:55,88.139999,1.96,1.65,12.25,0,157.5,13.02
2025-09-25 20:30:55,87.449997,1.71,1.6,12.3,0,135,13.02
2025-09-25 20:32:55,86.769997,1.66,68.360001,12.4,0,135,13.02
2025-09-25 20:34:55,86.139999,1.16,1.55,12.46,0,157.5,13.02
2025-09-25 20:36:55,85.629997,1.75,138.449997,12.5,0,157.5,13.02
2025-09-25 20:38:55,85.720001,1.33,1.67,12.5,0,157.5,13.02
2025-09-25 20:40:55,85.739998,1.45,1.58,12.5,0,135,13.02
2025-09-25 20:42:55,85.540001,1.25,1.55,12.5,0,135,13.02
2025-09-25 20:44:55,85.849998,0.77,1.72,12.5,0,135,13.02
2025-09-25 20:46:56,84.339996,1.05,1.47,12.61,0,157.5,13.02
2025-09-25 20:48:56,83.099998,1.56,1.66,12.7,0,135,13.02
2025-09-25 20:50:56,83.440002,1.06,1.56,12.7,0,135,13.02
2025-09-25 20:52:56,83.410004,1.03,63.23,12.76,0,135,13.02
2025-09-25 20:54:56,84.339996,1.42,1.61,12.8,0,135,13.02
2025-09-25 20:56:56,84.599998,1.49,69.5,12.75,0,157.5,13.02
2025-09-25 20:58:56,84.550003,1.63,1.61,12.7,0,135,13.02
2025-09-25 21:00:56,84.220001,1.15,119.089996,12.7,0,135,13.02
2025-09-25 21:02:56,84.150002,1.47,1.59,12.7,0,157.5,13.02
2025-09-25 21:04:56,83.760002,1.94,1.63,12.65,0,135,13.02
2025-09-25 21:06:56,84.5,1.75,1.6,12.53,0,135,13.02
2025-09-25 21:08:56,84.599998,1.36,72.419998,12.5,0,135,13.01
2025-09-25 21:10:56,84.309998,1.22,64.660004,12.63,0,157.5,13.02
2025-09-25 21:12:56,83.720001,1.49,74.879997,12.7,0,157.5,13.01
2025-09-25 21:14:56,83.639999,1.37,65.449997,12.62,0,135,13.01
2025-09-25 21:16:56,84.050003,1.22,64.32,12.54,0,135,13.02
2025-09-25 21:18:56,83.269997,1.06,1.55,12.68,0,180,13.02
2025-09-25 21:20:56,82.260002,0.87,74.529999,12.72,0,157.5,13.02
2025-09-25 21:22:56,82.099998,0.67,64.269997,12.83,0,135,13.01
2025-09-25 21:24:56,79.470001,1.32,69.239998,12.97,0,157.5,13.01
2025-09-25 21:26:56,78.279999,1.32,79.940002,13,0,180,13.01
2025-09-25 21:28:56,78.059998,1.64,1.62,12.97,0,180,13.01
2025-09-25 21:30:56,78,1.39,1.53,12.97,0,157.5,13.01
2025-09-25 21:32:56,78.150002,1.53,1.55,13,0,135,13.01
2025-09-25 21:34:56,77.639999,1.69,151.320007,12.92,0,157.5,13.01
2025-09-25 21:36:56,77.339996,1.79,1.65,12.83,0,157.5,13.01
2025-09-25 21:38:56,77.5,2.22,1.73,12.8,0,157.5,13.01
2025-09-25 21:40:56,77.150002,1.72,1.57,12.8,0,157.5,13.01
2025-09-25 21:42:56,77.160004,2.15,1.58,12.81,0,135,13.01
2025-09-25 21:44:56,76.580002,2.35,62.029999,12.81,0,157.5,13.01
2025-09-25 21:46:56,76.550003,2.54,73.940002,12.8,0,135,13.01
2025-09-25 21:48:56,76.019997,1.72,1.57,12.8,0,157.5,13.01
2025-09-25 21:50:55,75.650002,1.86,1.55,12.8,0,135,13.01
2025-09-25 21:52:55,75.339996,1.79,1.6,12.8,0,247.5,13.01
2025-09-25 21:54:55,74.959999,2.87,76.040001,12.87,0,157.5,13.01
2025-09-25 21:56:55,74.75,2.57,1.58,12.9,0,157.5,13.01
2025-09-25 21:58:55,74.139999,3.06,67.220001,12.9,0,135,13
2025-09-25 22:00:55,73.889999,3.01,1.62,12.9,0,157.5,13.01
2025-09-25 22:02:55,73.970001,3.27,1.59,12.82,0,157.5,13
2025-09-25 22:04:55,74.160004,2.6,1.58,12.79,0,180,13
2025-09-25 22:06:55,74.150002,2.83,1.55,12.79,0,157.5,13
2025-09-25 22:08:55,74.150002,1.92,1.62,12.76,0,157.5,13
2025-09-25 22:10:55,74.25,1.42,63.779999,12.79,0,180,13
2025-09-25 22:12:55,74.25,0.73,70.5,12.8,0,180,13.01
2025-09-25 22:14:55,74.129997,0.96,1.55,12.8,0,135,13
2025-09-25 22:16:55,74.099998,1.01,1.62,12.89,0,157.5,13
2025-09-25 22:18:55,73.620003,1.68,1.58,12.9,0,157.5,13
2025-09-25 22:20:55,73.709999,2.05,1.65,12.88,0,157.5,13
2025-09-25 22:22:55,73.669998,2.34,75.940002,12.81,0,157.5,13
2025-09-25 22:24:55,73.580002,2.25,1.63,12.8,0,180,13
2025-09-25 22:26:55,73.68,2.14,1.58,12.87,0,157.5,13
2025-09-25 22:28:55,73.400002,3.29,1.56,12.9,0,135,13
2025-09-25 22:30:55,73.309998,1.97,78.5,13,0,157.5,13
2025-09-25 22:32:55,73.029999,3.03,1.63,13,0,157.5,13
2025-09-25 22:34:55,73.050003,2.12,153.279999,12.94,0,157.5,13
2025-09-25 22:36:55,73.019997,2.8,63.029999,12.9,0,157.5,13
2025-09-25 22:38:55,73.199997,2.38,1.58,12.9,0,157.5,13
2025-09-25 22:40:55,73.599998,1.93,29.41,12.95,0,157.5,13
2025-09-25 22:42:55,73.330002,1.86,1.63,12.95,0,157.5,13
2025-09-25 22:44:55,73.769997,2.07,75.389999,12.85,0,180,13
2025-09-25 22:46:55,74.610001,1.39,1.55,12.74,0,180,13
2025-09-25 22:48:55,74.669998,1.33,1.55,12.78,0,157.5,13
2025-09-25 22:50:55,75.18,2.05,153.070007,12.66,0,157.5,13
2025-09-25 22:52:55,76.32,1.94,1.63,12.5,0,157.5,13
2025-09-25 22:54:55,77.370003,1.63,68.199997,12.4,0,157.5,13
2025-09-25 22:56:55,77.349998,1.48,1.57,12.3,0,135,13
2025-09-25 22:58:55,77.5,0.66,65.029999,12.28,0,225,12.99
2025-09-25 23:00:55,77.68,1.17,120.220001,12.28,0,247.5,12.99
2025-09-25 23:02:55,77.949997,0.99,112.940002,12.27,0,292.5,12.99
2025-09-25 23:04:55,78.18,1.18,1.55,12.3,0,270,13
2025-09-25 23:06:55,78.540001,1.31,1.55,12.3,0,247.5,12.99
2025-09-25 23:08:55,78.599998,1.29,133.940002,12.28,0,270,12.99
2025-09-25 23:10:55,78.779999,0.8,110.150002,12.2,0,247.5,12.99
2025-09-25 23:12:55,79.059998,0.91,107.919998,12.2,0,225,12.99
2025-09-25 23:14:55,79.029999,0.59,1.54,12.2,0,292.5,12.99
2025-09-25 23:16:55,78.879997,0.97,1.58,12.2,0,157.5,12.99
2025-09-25 23:18:55,78.610001,0.12,140.889999,12.23,0,157.5,12.99
2025-09-25 23:20:55,78.419998,0,1.62,12.3,0,270,12.99
2025-09-25 23:22:55,78.57,0.13,1.62,12.3,0,270,12.99
2025-09-25 23:24:55,78.610001,0.38,132.240005,12.3,0,270,12.99
2025-09-25 23:26:55,78.860001,0.58,1.68,12.23,0,292.5,12.98
2025-09-25 23:28:55,78.919998,0.06,283.690002,12.22,0,315,12.98
2025-09-25 23:30:55,78.389999,0.37,1.63,12.28,0,0,12.98
2025-09-25 23:32:55,77.900002,0.85,124.389999,12.22,0,270,12.98
2025-09-25 23:34:55,77.779999,0.36,111.610001,12.25,0,247.5,12.98
2025-09-25 23:36:55,77.199997,0.68,1.73,12.3,0,270,12.98
2025-09-25 23:38:55,77.019997,0,123.650002,12.3,0,270,12.98
2025-09-25 23:40:55,76.669998,0,1.67,12.4,0,270,12.98
2025-09-25 23:42:55,76.82,0,116.769997,12.48,0,247.5,12.98
2025-09-25 23:44:55,76.57,0.2,1.74,12.5,0,270,12.98
2025-09-25 23:46:55,76.220001,0.23,1.7,12.5,0,315,12.98
2025-09-25 23:48:55,76.400002,0.28,1.68,12.5,0,0,12.98
2025-09-25 23:50:55,76.559998,0,164.949997,12.6,0,0,12.98
2025-09-25 23:52:55,76.610001,0.37,1.66,12.54,0,157.5,12.98
2025-09-25 23:54:55,76.029999,1.59,1.72,12.66,0,157.5,12.98
2025-09-25 23:56:55,74.599998,1.48,69.410004,12.69,0,157.5,12.98
2025-09-25 23:58:55,74.620003,1.79,1.73,12.61,0,135,12.98
2025-09-26 00:00:55,74.779999,2.22,1.74,12.55,0,135,12.98
2025-09-26 00:02:55,74.900002,2.71,1.7,12.5,0,157.5,12.98
2025-09-26 00:04:55,74.790001,1.93,1.72,12.5,0,157.5,12.97
2025-09-26 00:06:55,74.830002,1.99,168.970001,12.5,0,157.5,12.98
2025-09-26 00:08:55,74.959999,2.47,60.259998,12.5,0,135,12.98
2025-09-26 00:10:55,75.050003,2.01,68.540001,12.5,0,135,12.98
2025-09-26 00:12:55,74.779999,2.86,214.149994,12.5,0,157.5,12.98
2025-09-26 00:14:55,74.730003,1.77,1.71,12.51,0,135,12.98
2025-09-26 00:16:55,74.620003,1.47,1.57,12.5,0,135,12.98
2025-09-26 00:18:55,74.879997,0.43,1.62,12.51,0,157.5,12.97
2025-09-26 00:20:55,74.75,0.05,72.059998,12.66,0,157.5,12.97
2025-09-26 00:22:55,74.330002,0.49,1.68,12.72,0,45,12.98
2025-09-26 00:24:55,73.970001,0.24,1.68,12.82,0,45,12.97
2025-09-26 00:26:55,73.25,1.1,1.73,12.9,0,157.5,12.97
2025-09-26 00:28:55,73.25,1.59,157.899994,12.9,0,202.5,12.97
2025-09-26 00:30:55,73.150002,2.2,154.259995,12.86,0,157.5,12.97
2025-09-26 00:32:55,73.620003,2.18,72.870003,12.78,0,157.5,12.97
2025-09-26 00:34:55,73.860001,1.5,78.18,12.75,0,157.5,12.97
2025-09-26 00:36:55,73.690002,2.53,78.379997,12.76,0,157.5,12.97
2025-09-26 00:38:55,73.760002,1.6,1.72,12.71,0,157.5,12.97
2025-09-26 00:40:55,73.709999,1.24,247.210007,12.8,0,270,12.97
2025-09-26 00:42:55,73.57,0.75,1.72,12.8,0,135,12.96
2025-09-26 00:44:55,73.690002,0.91,1.71,12.8,0,247.5,12.97
2025-09-26 00:46:55,73.779999,2.09,1.73,12.8,0,247.5,12.97
2025-09-26 00:48:55,73.959999,1.2,1.72,12.79,0,270,12.97
2025-09-26 00:50:55,73.879997,1.98,133.809998,12.78,0,247.5,12.96
2025-09-26 00:52:55,73.989998,1.32,151.669998,12.7,0,270,12.96
2025-09-26 00:54:55,74.099998,1.37,1.7,12.71,0,292.5,12.96
2025-09-26 00:54:55,74.099998,1.37,1.7,12.71,0,292.5,12.96
2025-09-26 00:54:55,74.099998,1.37,1.7,12.71,0,292.5,12.96
2025-09-26 00:54:55,74.099998,1.37,1.7,12.71,0,292.5,12.96
2025-09-26 00:54:55,74.099998,1.37,1.7,12.71,0,292.5,12.96
2025-09-26 00:56:55,74.239998,0.77,1.7,12.7,0,292.5,12.96
2025-09-26 00:58:55,74.239998,1.53,131.559998,12.7,0,247.5,12.96
2025-09-26 01:00:55,74.169998,0.91,117.610001,12.7,0,225,12.96
2025-09-26 01:02:55,74.370003,1.31,1.67,12.7,0,225,12.96
2025-09-26 01:04:55,74.07,0.98,1.67,12.7,0,247.5,12.96
2025-09-26 01:06:55,74.400002,0.94,140.940002,12.69,0,270,12.96
2025-09-26 01:08:55,74.419998,0.57,245.050003,12.7,0,292.5,12.96
2025-09-26 01:10:55,73.519997,2.28,111.800003,12.7,0,247.5,12.96
2025-09-26 01:12:55,73.349998,1.28,1.66,12.74,0,225,12.96
2025-09-26 01:14:55,73.300003,1.44,1.62,12.8,0,247.5,12.96
2025-09-26 01:16:55,72.989998,1.99,172.830002,12.8,0,247.5,12.96
2025-09-26 01:18:55,73.059998,1.9,78.010002,12.7,0,135,12.96
2025-09-26 01:20:55,73.519997,1.18,1.71,12.7,0,247.5,12.96
2025-09-26 01:22:55,73.349998,1.63,1.66,12.7,0,247.5,12.96
2025-09-26 01:24:55,73.239998,1.43,1.62,12.7,0,135,12.96
2025-09-26 01:26:55,73.099998,1.37,1.7,12.7,0,135,12.95
2025-09-26 01:28:55,73.059998,1.8,1.59,12.68,0,225,12.96
2025-09-26 01:32:55,73.120003,1.99,1.67,12.5,0,247.5,12.95
2025-09-26 01:34:55,73.230003,1.84,115.25,12.5,0,247.5,12.95
2025-09-26 01:36:55,73.43,2.52,119.790001,12.5,0,157.5,12.95
2025-09-26 01:38:55,73.220001,1.88,1.73,12.5,0,157.5,12.95
2025-09-26 01:40:55,72.870003,1.74,1.66,12.5,0,157.5,12.95
2025-09-26 01:42:55,72.849998,1.46,1.67,12.5,0,157.5,12.95
2025-09-26 01:44:55,73.110001,2.03,1.66,12.5,0,157.5,12.95
2025-09-26 01:46:55,73.300003,1.48,1.68,12.5,0,157.5,12.95
2025-09-26 01:48:55,73.290001,1.06,415.769989,12.5,0,157.5,12.95
2025-09-26 01:50:55,73.050003,1.55,84.150002,12.5,0,157.5,12.95
2025-09-26 01:52:55,73.300003,0.37,1.72,12.5,0,180,12.94
2025-09-26 01:54:55,73.559998,0,1.63,12.55,0,225,12.94
2025-09-26 01:58:55,73.440002,0.27,1.65,12.63,0,225,12.94
2025-09-26 02:00:55,73.209999,0.1,1.64,12.7,0,247.5,12.94
2025-09-26 02:00:56,73.300003,0,1.65,12.7,0,247.5,12.94
2025-09-26 02:02:56,73.5,0,254.169998,12.7,0,292.5,12.94
2025-09-26 02:04:56,73.199997,0,1.68,12.7,0,270,12.94
2025-09-26 02:06:56,73.110001,0.54,122.239998,12.7,0,270,12.94
2025-09-26 02:08:56,73.199997,0.72,123.139999,12.7,0,270,12.94
2025-09-26 02:10:56,73.209999,0.7,65.190002,12.7,0,270,12.94
2025-09-26 02:12:56,72.370003,1.24,108.330002,12.7,0,270,12.94
2025-09-26 02:14:56,72.480003,0.71,1.71,12.7,0,202.5,12.94
2025-09-26 02:16:56,72.440002,1.08,110.620003,12.7,0,247.5,12.94
2025-09-26 02:18:56,72.459999,0.28,1.67,12.7,0,180,12.94
2025-09-26 02:22:56,72.260002,0.32,1.61,12.69,0,135,12.94
2025-09-26 02:24:56,72.129997,0.49,227.990005,12.7,0,157.5,12.93
2025-09-26 02:26:56,71.919998,0.47,1.64,12.7,0,247.5,12.93
2025-09-26 02:28:56,71.75,0.89,1.67,12.7,0,157.5,12.93
2025-09-26 02:30:56,72,1.31,66.199997,12.64,0,157.5,12.93
2025-09-26 02:32:56,72.18,2.11,66.949997,12.54,0,135,12.93
2025-09-26 02:34:56,72.470001,2.1,1.72,12.5,0,135,12.93
2025-09-26 02:36:56,72.529999,1.98,1.62,12.5,0,157.5,12.93
2025-09-26 02:38:56,72.68,0.46,1.7,12.5,0,157.5,12.93
2025-09-26 02:40:56,72.540001,0.33,148.580002,12.53,0,157.5,12.93
2025-09-26 02:42:56,72.269997,0.59,1.63,12.66,0,157.5,12.92
2025-09-26 02:44:56,72.300003,0.33,241.699997,12.7,0,180,12.92
2025-09-26 02:48:56,72.470001,2.03,73.629997,12.52,0,157.5,12.93
2025-09-26 02:50:56,72.809998,1.26,1.65,12.5,0,157.5,12.92
2025-09-26 02:52:56,72.830002,1.18,1.63,12.5,0,135,12.92
2025-09-26 02:54:56,73.160004,1.01,148.220001,12.5,0,157.5,12.92
2025-09-26 02:56:56,73.269997,0.77,1.63,12.5,0,157.5,12.92
2025-09-26 02:58:56,73.349998,0.79,76.360001,12.5,0,157.5,12.92
2025-09-26 03:00:56,73.410004,1.03,1.72,12.39,0,135,12.92
2025-09-26 03:02:56,74.089996,0.96,1.61,12.3,0,157.5,12.92
2025-09-26 03:04:56,74.559998,1.65,1.68,12.23,0,157.5,12.92
2025-09-26 03:06:56,75.040001,1.52,80.449997,12.2,0,135,12.92
2025-09-26 03:08:56,75.279999,1.29,145.940002,12.18,0,157.5,12.92
2025-09-26 03:12:55,75.510002,1.3,1.73,12.13,0,135,12.91
2025-09-26 03:16:55,75.93,1.5,66.589996,12.06,0,135,12.91
2025-09-26 03:18:55,76.150002,1.54,80.790001,12,0,135,12.91
2025-09-26 03:20:55,76.330002,1.6,1.78,12,0,157.5,12.91
2025-09-26 03:22:55,76.449997,1.92,145.850006,11.99,0,135,12.91
2025-09-26 03:24:55,76.559998,2.45,69.769997,11.9,0,135,12.91
2025-09-26 03:26:55,76.699997,1.76,208.600006,11.9,0,135,12.9
2025-09-26 03:28:55,76.589996,2.85,68.720001,11.9,0,157.5,12.9
2025-09-26 03:30:55,76.690002,3.02,154.630005,11.87,0,135,12.9
2025-09-26 03:32:55,76.940002,2.19,3.84,11.8,0,135,12.9
2025-09-26 03:34:55,76.769997,1.73,75.889999,11.9,0,157.5,12.9
2025-09-26 03:36:55,76.709999,1.58,58.68,11.9,0,157.5,12.9
2025-09-26 03:38:55,76.57,1.61,3.86,11.9,0,135,12.9
2025-09-26 03:42:55,76.650002,1.74,3.87,11.9,0,157.5,12.9
2025-09-26 03:44:55,76.410004,1.27,3.92,11.9,0,157.5,12.9
2025-09-26 03:46:55,76.290001,1.68,3.89,11.95,0,157.5,12.89
2025-09-26 03:48:55,75.889999,1.75,144.75,12,0,157.5,12.89
2025-09-26 03:50:55,75.849998,2.04,3.87,11.99,0,135,12.89
2025-09-26 03:52:55,75.720001,1.55,118.589996,12,0,157.5,12.89
2025-09-26 03:54:55,75.389999,1.95,61.470001,12,0,157.5,12.89
2025-09-26 03:56:55,75.419998,3.19,3.7,12,0,135,12.89
2025-09-26 03:58:55,75.300003,3.2,3.47,11.94,0,135,12.88
2025-09-26 04:00:55,75.5,2.31,59.84,11.9,0,157.5,12.88
2025-09-26 04:02:55,75.419998,2.52,62.990002,11.9,0,157.5,12.88
2025-09-26 04:04:55,74.669998,2.77,138.070007,11.97,0,157.5,12.88
2025-09-26 04:08:55,74.120003,2.57,3.69,12.1,0,157.5,12.88
2025-09-26 04:10:55,74.150002,1.88,72.639999,12.1,0,157.5,12.88
2025-09-26 04:12:55,73.75,1.83,124.099998,12.19,0,135,12.88
2025-09-26 04:14:55,73.410004,1.62,155.380005,12.28,0,157.5,12.88
2025-09-26 04:16:55,73.370003,1.37,117.32,12.3,0,157.5,12.88
2025-09-26 04:18:55,73.699997,2.25,145.380005,12.2,0,157.5,12.87
2025-09-26 04:20:55,73.949997,1.69,3.6,12.14,0,157.5,12.87
2025-09-26 04:22:55,74.080002,1.63,156.179993,12.1,0,157.5,12.87
2025-09-26 04:24:55,74.050003,1.48,82.720001,12.1,0,157.5,12.87
2025-09-26 04:26:55,74.07,0.85,3.55,12.16,0,180,12.86
2025-09-26 04:28:55,73.949997,0.69,3.57,12.2,0,135,12.86
2025-09-26 04:30:55,73.559998,0.59,264.160004,12.2,0,225,12.86
2025-09-26 04:34:55,73.470001,1.35,3.41,12.2,0,180,12.86
2025-09-26 04:36:55,73.620003,1.11,3.52,12.2,0,135,12.86
2025-09-26 04:38:55,73.480003,0.95,3.5,12.2,0,225,12.86
2025-09-26 04:40:55,73.860001,1.2,3.48,12.2,0,270,12.86
2025-09-26 04:42:55,73.919998,1.28,348.290009,12.2,0,247.5,12.85
2025-09-26 04:44:55,73.910004,1.37,3.46,12.16,0,247.5,12.86
2025-09-26 04:46:55,73.910004,0.54,113.529999,12.1,0,135,12.85
2025-09-26 04:48:55,74.209999,1.01,179,12.1,0,157.5,12.85
2025-09-26 04:50:55,74.129997,1.77,3.37,12.1,0,157.5,12.85
2025-09-26 04:52:55,74.290001,0.91,122.239998,12.05,0,180,12.84
2025-09-26 04:54:55,74.75,1,3.47,12.05,0,292.5,12.84
2025-09-26 04:56:55,73.589996,2.76,3.41,12,0,157.5,12.84
2025-09-26 05:02:55,73.650002,1.22,3.39,12,0,225,12.83
2025-09-26 05:04:55,74.25,0.8,252.279999,12,0,270,12.83
2025-09-26 05:06:55,74.620003,0.93,120.709999,12,0,270,12.83
2025-09-26 05:08:55,75.029999,0.52,3.28,11.91,0,22.5,12.83
2025-09-26 05:10:55,75.529999,0.15,3.08,11.9,0,292.5,12.82
2025-09-26 05:12:55,75.900002,0.21,2.88,11.85,0,292.5,12.82
2025-09-26 05:14:55,76.099998,0.49,390.679993,11.79,0,292.5,12.82
2025-09-26 05:16:55,76.019997,0.23,137.820007,11.75,0,292.5,12.82
2025-09-26 05:18:55,76.010002,0,3.89,11.71,0,270,12.81
2025-09-26 05:20:55,76.110001,0,364.480011,11.7,0,270,12.82
2025-09-26 05:22:55,76.309998,0,1.68,11.7,0,135,12.81
2025-09-26 05:26:55,76.099998,0,1.87,11.7,0,180,12.81
2025-09-26 05:28:55,76.099998,0.34,154.800003,11.64,0,157.5,12.81
2025-09-26 05:30:55,75.330002,1.33,190.800003,11.66,0,157.5,12.81
2025-09-26 05:32:55,73.209999,2.15,93.970001,11.78,0,180,12.8
2025-09-26 05:34:55,72.139999,2.14,2.2,11.92,0,157.5,12.8
2025-09-26 05:36:55,71.169998,2.91,72.099998,12.02,0,157.5,12.8
