hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
399,Udenar,UCC,0.08038294302108862,677.7314036708833,45.43255222671592,11.0268192924363,False,False
399,Udenar,HUDN,0.08046022142010033,562.4426448254795,36.200071022361044,20.313579298689028,False,False
399,Udenar,Cesmag,0.0805297881158367,433.1052174173314,25.81585433380598,30.7466582429954,False,False
419,Udenar,Mariana,1.724594096446645,110.63,0.0,1214.5971302454432,True,False
419,Udenar,UCC,1.724897033627334,110.63,0.0,1214.8104828430587,True,False
419,Udenar,HUDN,1.7248639334926106,110.63,0.0,1214.7871710801758,True,False
419,Udenar,Cesmag,1.60479641210437,814.9099999999195,1130.2260171167366,1.2917051432963194e-10,False,True
420,Udenar,Mariana,1.0670731376300902,814.91,751.5182693701198,0.0,False,True
420,Udenar,UCC,2.237184899687705,110.63,0.0,1575.6045811520567,True,False
420,Udenar,HUDN,2.237130406027446,110.63,0.0,1575.5662023570096,True,False
420,Udenar,Cesmag,0.6708317590768215,814.91,472.4533912826238,0.0,False,True
421,Udenar,Mariana,1.013739135646497,110.63,0.0,713.9561984531149,True,False
421,Udenar,UCC,0.713221773790183,814.91,502.3078308449501,0.0,False,True
421,Udenar,HUDN,0.7132094272331374,814.91,502.299135411754,0.0,False,True
421,Udenar,Cesmag,1.0139925751088525,110.63,0.0,714.1346907976626,True,False
423,Cesmag,Udenar,0.3319163246465728,171.16335529059918,19.72358168622316,213.67002031550743,False,False
423,Cesmag,Mariana,0.241305400258711,814.91,169.6787182999178,0.0,False,True
423,Cesmag,UCC,0.24069899200933265,814.91,169.25231021120243,0.0,False,True
423,Cesmag,HUDN,0.33191261641871406,178.3386911060512,22.104945815071193,211.28604867207596,False,False
424,Cesmag,Udenar,0.05751722244863679,486.5493389140957,21.5091024830672,18.88639318705939,False,False
424,Cesmag,Mariana,0.057517414156754425,486.2748277235166,21.493385000268933,18.902245310302835,False,False
424,Cesmag,UCC,0.05748506633281315,531.9460052564822,24.10670777923242,16.26620400762891,False,False
424,Cesmag,HUDN,0.05751363039511309,491.6873516475367,21.803264966422642,18.589707932673182,False,False
440,Udenar,Mariana,0.9275852470246512,104.4,0.0,659.0585938634849,True,False
440,Udenar,UCC,0.9275992495052074,104.4,0.0,659.0685427659449,True,False
440,Udenar,HUDN,0.9275979026760981,104.4,0.0,659.0675858303945,True,False
440,Udenar,Cesmag,0.34437042715268196,814.91,244.67863219625207,0.0,False,True
441,Udenar,Mariana,2.1246392849444242,104.4,0.0,1509.5774583458629,True,False
441,Cesmag,Mariana,0.6149103026255647,104.4,0.0,436.89991911848995,True,False
441,Udenar,UCC,1.4894189524431856,814.9099999997858,1058.2470599000887,3.1901269112529026e-10,False,True
441,Cesmag,UCC,0.4310656703773932,814.9099999997858,306.2764694597493,9.232823265290435e-11,False,True
441,Udenar,HUDN,1.4894081799997991,814.9099999999726,1058.2394059716164,4.08075915606732e-11,False,True
441,Cesmag,HUDN,0.43106255263113735,814.9099999999726,306.27425426993756,1.1810479370990845e-11,False,True
442,Udenar,Mariana,1.1827654791517053,814.91,840.3667005920781,0.0,False,True
442,Cesmag,Mariana,0.533002076779918,814.91,378.7033055728995,0.0,False,True
442,Udenar,UCC,2.7649542065253176,104.4,0.0,1964.5276132783033,True,False
442,Cesmag,UCC,1.2460004414724755,104.4,0.0,885.2957736706086,True,False
442,Udenar,HUDN,2.764780286807345,104.4,0.0,1964.4040415794866,True,False
442,Cesmag,HUDN,1.2459220661968402,104.4,0.0,885.2400872535169,True,False
443,Udenar,Mariana,0.21614755526590929,814.91,152.31485924478093,0.0,False,True
443,Cesmag,Mariana,0.10962370759135026,814.91,77.2496342654727,0.0,False,True
443,Udenar,UCC,3.2084164289971313,110.23,0.0,2260.906889185698,True,False
443,Cesmag,UCC,1.627214667413909,110.23,0.0,1146.6656318332332,True,False
443,Udenar,HUDN,3.2074286050134324,110.23,0.0,2260.210789380865,True,False
443,Cesmag,HUDN,1.626713672063934,110.23,0.0,1146.312590430013,True,False
444,Udenar,Mariana,0.7575252201844753,814.91,538.2292441932716,0.0,False,True
444,Cesmag,Mariana,0.37830328695003634,814.91,268.78826841087033,0.0,False,True
444,Udenar,UCC,2.398715208077695,104.4,0.0,1704.311142491283,True,False
444,Cesmag,UCC,1.1979031494918804,104.4,0.0,851.122166745476,True,False
444,Udenar,HUDN,2.3982429575965387,104.4,0.0,1703.9756038019168,True,False
444,Cesmag,HUDN,1.1976673105993043,104.4,0.0,850.9546008539116,True,False
445,Udenar,Mariana,0.8668397351304465,814.91,610.844624551723,0.0,False,True
445,Cesmag,Mariana,0.328005973733689,814.91,231.13924957065595,0.0,False,True
445,Udenar,UCC,3.5450925178120416,110.23,0.0,2498.1557954517893,True,False
445,Cesmag,UCC,1.3414377256748697,110.23,0.0,945.2843365285671,True,False
445,Udenar,HUDN,1.702561238973422,814.9099999998456,1199.760853879528,2.6285285486277495e-10,False,True
445,Cesmag,HUDN,0.6442370305994962,814.9099999998456,453.9809507227535,9.946164568124412e-11,False,True
446,Udenar,Mariana,1.6302050514665944,111.9,0.0,1146.0504532315306,True,False
446,Cesmag,Mariana,0.8298281841538329,111.9,0.0,583.377511741986,True,False
446,Udenar,UCC,1.148145270027733,814.91,807.1576062821966,0.0,False,True
446,Cesmag,UCC,0.5844438421886774,814.91,410.8698654970621,0.0,False,True
446,Udenar,HUDN,1.631193376165147,111.9,0.0,1146.7452553778598,True,False
446,Cesmag,HUDN,0.83033127404826,111.9,0.0,583.7311889686673,True,False
447,Udenar,Mariana,1.116490320931278,111.9,0.0,784.9038605178977,True,False
447,Udenar,UCC,1.1165399067067059,111.9,0.0,784.9387198138813,True,False
447,Udenar,HUDN,1.11651442759859,111.9,0.0,784.9208077460848,True,False
447,Udenar,Cesmag,0.285845711175646,814.91,200.9523934135909,0.0,False,True
448,Udenar,Mariana,0.40118703017957025,127.91955001547413,6.0136130544361945,275.6116583910185,False,False
448,Udenar,UCC,0.2859119744841886,814.91,200.7044878484107,0.0,False,True
448,Udenar,HUDN,0.2864347303794081,814.91,201.0714520317369,0.0,False,True
448,Udenar,Cesmag,0.4011593090243734,149.73735835707137,14.765614445535245,266.8401973033944,False,False
463,Udenar,Mariana,0.1945165056932513,175.62865260658893,13.670357929863586,124.3507738498398,False,False
463,Udenar,UCC,0.14151032868764124,814.91,100.41006882360271,0.0,False,True
