k,J,I,uniforme,max_exc,vol_cen,ef_aco,efvol_aco,efemp_aco,vol_aco,ef_alt,efvol_alt,efemp_alt,vol_alt,exceso_aco,exceso_alt
1261,1,4,False,144.2743722435226,1.7078538802694538,59.12218114136113,100.0,59.12218114136113,1.7078538802694538,59.21984798156118,100.0000000000012,59.21984798156047,1.7078538802694747,0.0,2.0872192862952943e-14
1334,1,4,False,720.8656403259708,8.778357604139353,65.48856006129861,99.99999999999986,65.4885600612987,8.778357604139341,,,,,0.0,
1400,1,4,False,272.9344304240008,5.605594687284935,99.99689066982243,100.00000000000598,99.99689066981648,5.60559468728527,100.0015062426043,100.00000000000009,100.0015062426042,5.605594687284939,3.3573144264664734e-13,8.410659510205143e-05
1477,1,4,False,2213.0623576460507,3.197604909183717,94.95894970334648,100.000000000002,94.95894970334456,3.197604909183781,94.95630812704428,99.99999999999498,94.95630812704904,3.197604909183556,6.394884621840903e-14,0.0035104837000395
1549,1,4,False,89.64614925169802,0.128550747464291,94.74262402062936,99.99999999999984,94.74262402062952,0.1285507474642908,94.75012706947932,100.0000000000017,94.75012706947771,0.1285507474642932,0.0,2.1926904736346838e-15
1668,2,3,False,4805.968809249932,8.579194144952972,99.99999885422667,99.99999999999976,99.9999988542269,8.579194144952952,99.9999695629393,99.99999999999967,99.9999695629396,8.579194144952945,1.0586667853473841e-07,2.812311354460917e-06
1716,4,1,False,1185.31996235,1.8415,29.60346073352024,100.00000000000006,29.603460733520222,1.8415000000000008,32.8082697985526,100.00000000000064,32.808269798552395,1.8415000000000117,8.881784197001252e-16,1.1546319456101628e-14
1740,3,2,False,4660.880004636667,7.1307,46.38991760919544,99.99999999999964,46.3899176091956,7.130699999999974,46.40983890119099,99.99999999999784,46.40983890119199,7.1306999999998455,5.668381120038646e-07,6.841076741537222e-06
1815,1,4,False,386.0958293899693,0.5537805929288142,94.7419148469158,100.0,94.7419148469158,0.5537805929288142,94.76405769279064,100.00000000000098,94.7640576927897,0.5537805929288196,0.0,5.440092820663267e-15
1883,1,4,False,2414.9405992779125,3.6302503185218873,99.17553030334528,100.0,99.17553030334528,3.6302503185218873,99.4592810375694,99.99999999999996,99.45928103756944,3.6302503185218864,0.0,0.0
1887,4,1,False,2505.53895449,3.869433333333333,84.71468306446387,100.0,84.71468306446388,3.869433333333333,84.6702306737324,100.0,84.6702306737324,3.869433333333333,0.0,0.0111349981865528
1908,2,3,False,3160.416448408633,4.720565103465212,99.43555505704084,99.99999999999996,99.43555505704089,4.72056510346521,99.427510766274,99.9999999999996,99.4275107662744,4.720565103465193,0.0,0.0104369167954654
1930,1,4,False,3476.4518757705337,5.2325579793728005,98.75406296453936,99.99999999999906,98.7540629645403,5.232557979372752,99.0486353268738,100.0,99.0486353268738,5.2325579793728005,0.0,0.0
2029,2,3,False,6135.895805410621,13.07460196792622,99.99999742178944,99.9999999999994,99.99999742179004,13.074601967926142,99.99631449674142,99.99999999999956,99.99631449674185,13.074601967926164,1.7211473890554885e-07,2.3536728122053322e-14
2055,3,2,False,4662.603553930001,7.201033333333335,86.56039014271117,99.99999999999989,86.56039014271128,7.201033333333326,86.23569200918305,100.00000000000207,86.23569200918125,7.201033333333486,4.432970226453392e-07,0.0159587378463504
2080,1,4,False,3598.595144486852,5.38703575448558,99.0180467257016,100.0,99.0180467257016,5.38703575448558,99.31139936053138,100.00000000001592,99.31139936051558,5.387035754486437,0.0,8.570921750106208e-13
2096,1,4,False,3051.2615121000945,4.541124296748369,98.16985854856694,100.0,98.16985854856692,4.54112429674837,98.46103041009616,99.99999999998016,98.46103041011573,4.541124296747467,8.881784197001252e-16,0.0
2099,4,1,False,1710.3886106666669,2.456466666666667,40.05735115022418,100.0,40.05735115022418,2.456466666666667,40.11739989422048,100.00000000000016,40.11739989422041,2.456466666666671,0.0,3.996802888650564e-15
2146,1,4,False,7263.146378743188,11.77128681614263,99.99999346618166,99.99999999999994,99.99999346618172,11.771286816142624,100.0188197229069,100.00000000000207,100.01881972290482,11.771286816142874,0.0,0.0122833659923422
2149,1,4,False,2672.387878634528,4.41611847487588,99.99995412996272,100.0000000000023,99.99995412996044,4.416118474875981,99.9980063808747,99.99999999999925,99.99800638087548,4.416118474875846,1.0125233984581429e-13,0.0
2173,3,2,False,4888.19060715,8.2365,74.51141603986134,99.99999999999996,74.51141603986137,8.236499999999998,74.58479600848666,100.00000000000092,74.58479600848598,8.236500000000076,3.036702016512294e-07,0.0001568092706683
2175,1,4,False,749.4370842989384,1.134250167612457,93.14370628983966,100.0,93.14370628983966,1.134250167612457,93.61854156566328,99.99999999999926,93.61854156566396,1.1342501676124486,0.0,0.0
2198,1,4,False,3604.263054204223,5.938966691016274,99.99999304594826,99.9999999999998,99.99999304594846,5.938966691016262,99.97270974201597,99.9999999999985,99.97270974201749,5.938966691016185,0.0,0.012406179171001
2200,1,4,False,1455.2625419586532,2.075803129487709,88.09517166786976,100.0,88.09517166786976,2.075803129487709,88.36786277695397,99.99999999999991,88.36786277695404,2.0758031294877077,0.0,0.0
2245,1,4,False,1478.719081117236,2.122678521067664,89.36613611454592,99.9999999999999,89.36613611454601,2.122678521067661,89.74566643884366,99.9999999999998,89.74566643884386,2.1226785210676598,0.0,0.0
2266,1,4,False,139.2365046800002,1.4865000000000013,69.85890266627386,99.99999999999967,69.85890266627408,1.4864999999999966,70.97325919370708,99.99999999999984,70.97325919370721,1.4864999999999986,0.0,0.0
2290,1,4,False,196.3045329933334,1.318366666666667,43.9477316722117,100.0,43.947731672211695,1.318366666666667,44.487330107031134,99.99999999999986,44.4873301070312,1.3183666666666651,0.0,0.0
2315,1,4,False,545.3134241219021,0.7843640581130016,87.9951852119464,100.0,87.9951852119464,0.7843640581130016,87.9018198205114,100.00000000000333,87.90181982050849,0.7843640581130276,0.0,2.5979218776228663e-14
2316,2,3,False,7585.5890791622,12.988833333333332,89.6467256888717,99.99999999999984,89.64672568887185,12.988833333333307,89.73429249279546,99.99999999999925,89.73429249279616,12.988833333333233,5.03240811244865e-07,0.0001148677939202
2363,2,3,False,3412.2003510428394,6.275584212001427,99.9999938813957,100.00000000000044,99.99999388139524,6.275584212001457,99.95859240654222,100.00000000000188,99.95859240654036,6.2755842120015455,6.93691386555173e-08,0.0082829145227892
2366,2,3,False,5209.948379776115,9.383648012284816,99.9999887583284,99.9999999999992,99.9999887583292,9.38364801228474,99.99069099219936,100.0000000000001,99.99069099219923,9.383648012284825,8.164223075368682e-09,3.479883048385091e-12
2390,2,3,False,4615.717641113332,7.822466666666666,100.00053130717852,100.00053130717852,100.0,7.822508227993603,98.79250989816803,99.99999999999989,98.79250989816816,7.822466666666657,2.7662066549360983e-05,0.0003548685374636
2504,1,4,False,1536.4974613888587,2.279592338452264,92.4866655179728,100.0,92.48666551797278,2.279592338452264,93.12600302180158,100.00000000000054,93.12600302180108,2.279592338452276,4.440892098500626e-16,1.2434497875801752e-14
2506,1,4,False,4701.668847452463,7.615656268579366,99.99991365867592,100.00000000000018,99.99991365867572,7.61565626857938,100.00655513913262,100.00000000000348,100.00655513912912,7.615656268579631,1.4210854715202004e-14,0.0027695762197086
2536,1,4,True,14.464288969999984,0.2300333333333331,99.99999999999996,99.99999999999996,100.00000000000004,0.2300333333333329,100.00000000000232,100.00000000000234,100.0,0.2300333333333384,0.0,5.384581669432009e-15
2556,2,3,False,3502.830562559574,8.328357132899988,99.99999898699684,99.9999999999997,99.99999898699714,8.328357132899963,99.99989172171944,99.99999999999947,99.99989172171996,8.328357132899946,6.615786229957622e-08,0.0076555288223336
2698,1,4,False,4626.450273346892,7.828347069109261,99.99998624677087,100.0000000000007,99.9999862467702,7.8283470691093155,99.97880807252824,99.99999999999994,99.9788080725283,7.828347069109256,5.4178883601707645e-14,0.0
2721,1,4,False,2851.3623188034944,4.67121507329328,99.9995828792566,99.99999999999996,99.99958287925664,4.671215073293278,99.99471088335814,100.0,99.99471088335812,4.671215073293281,0.0,8.881784197001252e-16
2752,1,4,False,3847.212792949065,6.093415011191143,98.55621670115131,100.00000000000004,98.5562167011513,6.093415011191144,99.50650755482144,100.00000000000058,99.50650755482084,6.093415011191179,8.881784197001252e-16,3.5527136788005016e-14
2824,2,3,False,634.3275746863678,2.041325806804586,99.99999956005296,100.0000000000002,99.99999956005276,2.0413258068045903,99.99936408373142,99.99999999999976,99.99936408373166,2.041325806804581,6.215799874809136e-09,8.98454738829102e-06
2845,1,4,False,5139.9460935407205,8.625805939906027,99.9999903116717,100.00000000000026,99.99999031167144,8.625805939906048,100.01157295466976,100.00000000000138,100.01157295466838,8.625805939906146,2.131628207280301e-14,0.0053454243395207
2920,1,4,False,288.9646282557137,2.291303312277573,54.37016879743748,99.99999999999996,54.37016879743749,2.291303312277573,54.3700620606616,99.99999999996298,54.37006206068173,2.291303312276725,5.700564261988626e-17,3.475520626483819e-13
3013,4,1,True,341.4910746333332,2.6551666666666662,99.99999999999996,100.0,100.0,2.655166666666666,99.99999999999966,99.99999999999967,100.0,2.6551666666666573,0.0,0.0011079580872114
3034,1,4,False,540.51893698354,5.558396430522516,62.79400418600668,100.00000000000034,62.79400418600647,5.558396430522534,62.79406183533264,99.99999999999928,62.794061835333096,5.558396430522476,1.8651746813702633e-14,0.0
3060,2,3,False,303.91922073662914,7.279795603456693,100.00000123229536,99.9999999999998,100.00000123229556,7.279795603456677,99.99992995626906,100.00000000000024,99.99992995626882,7.279795603456711,8.170797483053606e-08,0.001203746255673
3086,1,4,False,453.4767911338185,9.807430346626951,99.99956064656163,99.99999999999928,99.99956064656236,9.807430346626882,99.6984708915742,99.99999999999794,99.69847089157626,9.80743034662675,0.0,0.0135084856820201
3087,1,4,False,390.734164234703,7.341249918142463,99.99885633451258,99.99999999999996,99.99885633451262,7.341249918142459,99.81784972669485,100.00000000000004,99.8178497266948,7.341249918142466,0.0,0.0082436231742357
3111,1,4,False,173.21706584000017,1.3468000000000018,47.477913727890495,100.0,47.47791372789049,1.346800000000002,47.81793174965912,100.00000000000055,47.81793174965885,1.346800000000009,2.220446049250313e-16,7.549516567451064e-15
3130,1,4,False,259.28542080000017,2.016000000000002,47.47791065273644,100.0,47.47791065273644,2.016000000000002,47.76454231842184,99.9999999999893,47.76454231842695,2.015999999999786,0.0,0.0
3179,1,4,False,355.44713799161747,2.763678065585633,47.47783974207891,100.0,47.47783974207892,2.763678065585633,47.69900744850133,99.99999999999925,47.699007448501696,2.763678065585613,0.0,0.0
3181,1,4,False,875.082014034717,7.610436285670623,58.57430435543335,100.00000000000034,58.57430435543315,7.61043628567065,58.60776548870054,100.0000000000003,58.60776548870036,7.610436285670646,2.664535259100376e-14,2.3092638912203256e-14
3225,2,3,False,281.5433124478763,7.199643391251962,100.00000036829668,99.99999999999912,100.00000036829758,7.199643391251898,100.0000381994426,100.00000000002116,100.00003819942144,7.199643391253487,2.262223219862136e-08,2.346353259533029e-06
3229,2,3,False,332.3747582906425,6.80169961597535,99.99999880669708,99.99999999999967,99.9999988066974,6.801699615975329,99.99986434794374,100.00000000000064,99.9998643479431,6.8016996159753935,8.653064487162966e-08,9.836618170666613e-06
3256,2,3,False,199.5498152774428,4.629942540400249,100.00000046205464,100.00000000000024,100.0000004620544,4.62994254040026,100.00011258147504,100.00000000000097,100.0001125814741,4.629942540400293,2.011573241311737e-08,4.901281603686414e-06
3301,2,3,False,1206.0152822345915,14.484155327924894,82.35064907506145,100.00000000000014,82.35064907506133,14.484155327924912,82.35008715926121,100.00000000000004,82.35008715926118,14.4841553279249,1.1040753911117919e-07,1.3484694338927738e-07
3371,1,4,False,102.54362389223137,0.7972987649243812,47.47799681548536,100.0,47.47799681548536,0.7972987649243812,47.84506021795959,99.99999999999544,47.845060217961766,0.797298764924345,0.0,0.0
3394,1,4,False,621.8221860694314,13.982026491917876,98.83032405317996,100.00000098459611,98.83032308010044,13.982026629584364,,,,,1.3766648976343276e-07,
3399,1,4,False,302.06203634422303,5.672970299473266,99.99584829136982,99.99999999999996,99.99584829136984,5.672970299473264,99.8742382779903,100.0,99.87423827799029,5.672970299473267,0.0,8.881784197001252e-16
3417,4,1,True,202.25806187999996,1.5725999999999998,100.0,100.0,99.99999999999996,1.5726,99.99999999999866,99.99999999999864,100.00000000000004,1.572599999999979,2.220446049250313e-16,0.0022065991201372
3418,4,1,True,299.14712454666665,2.325933333333334,100.0,100.0,100.0,2.3259333333333343,100.00000000000064,100.00000000000064,100.00000000000004,2.3259333333333485,4.440892098500626e-16,1.4654943925052066e-14
3467,1,4,False,238.28921795,1.8527500000000003,47.47787133616121,100.0,47.4778713361612,1.8527500000000008,47.78360512911125,99.99999999999966,47.78360512911141,1.852749999999994,2.220446049250313e-16,0.0
3491,1,4,False,234.07903781540236,1.8200149425287364,47.47774871569456,100.00000000000006,47.47774871569453,1.8200149425287373,47.80223564903188,99.9999999999997,47.80223564903202,1.820014942528731,1.1102230246251563e-15,0.0
3565,2,3,False,133.16050188657255,3.0359973093734927,100.00000146797818,99.99999999999844,100.00000146797974,3.035997309373445,99.9999337812149,99.99999999999892,99.99993378121596,3.03599730937346,4.264683672872138e-08,1.9237472530519995e-06
3733,1,4,False,308.54621274666664,4.133066666666666,83.5948801484219,100.00000000000004,83.59488014842186,4.133066666666667,83.61700614105048,99.99999999999804,83.61700614105212,4.133066666666585,8.881784197001252e-16,0.0
3759,1,4,False,37.92984942333328,0.3045666666666662,47.72300421727036,100.0,47.72300421727036,0.3045666666666662,48.09000954753918,99.99999999999952,48.09000954753942,0.3045666666666647,0.0,0.0
3829,1,4,False,187.7272245400001,1.5074000000000003,47.723187670692056,100.0,47.72318767069205,1.5074000000000003,48.0475091874636,99.99999999999991,48.047509187463646,1.5073999999999992,0.0,0.0
3901,2,3,False,76.82278575333322,0.6168666666666658,53.53152782273129,99.99999999999936,53.531527822731626,0.6168666666666619,53.88506337549346,100.00000000000055,53.88506337549316,0.6168666666666692,1.9300364029195552e-08,2.4175106361212784e-14
3922,2,3,False,206.22496697000008,1.7664333333333353,57.104463282746266,100.00000000000016,57.10446328274617,1.7664333333333384,57.27573197177002,100.00000000004329,57.27573197174524,1.7664333333340998,4.0684109858801776e-08,1.2684053807276996e-10
3926,1,4,False,145.3223419899999,1.1668999999999992,47.722554985030655,99.99999999999996,47.72255498503068,1.1668999999999987,48.09040983305066,100.00000000000009,48.09040983305063,1.1669,0.0,8.881784197001252e-16
4041,1,4,False,62.94520157666679,0.5054333333333343,47.72322214789322,100.0,47.72322214789322,0.5054333333333343,48.08642096728661,99.99999999993756,48.08642096731664,0.5054333333330188,0.0,0.0
4044,2,3,False,560.1056072499997,4.497499999999997,53.53168776656226,99.99999999999989,53.53168776656233,4.497499999999992,53.53159666085147,100.00000000000006,53.53159666085144,4.4975,2.6834006017217863e-08,4.18376444599744e-10
4090,1,4,False,227.40459031666663,2.0145666666666644,52.65101662941265,100.0,52.65101662941265,2.0145666666666644,53.03800214830214,100.00000000000055,53.03800214830184,2.014566666666676,0.0,1.1546319456101628e-14
4092,2,3,False,304.77720651333345,4.480333333333335,99.99472754104973,100.00000000000024,99.99472754104949,4.480333333333345,99.96421742006083,100.00000000000072,99.96421742006012,4.480333333333368,3.8735197716022185e-08,8.171241461241152e-14
4186,1,4,False,323.8130649466668,2.600133333333334,47.72320277536966,100.0,47.72320277536966,2.600133333333334,47.96086165473376,100.0000000000067,47.96086165473055,2.600133333333508,0.0,1.7408297026122457e-13
4233,1,4,False,45.05752277999985,0.3617999999999988,47.721050321724896,99.9999999999999,47.72105032172495,0.3617999999999984,48.09455264640961,99.99999999999932,48.09455264640994,0.3617999999999963,0.0,0.0
4261,2,3,False,355.90330123000007,5.517300000000001,99.99999932120764,100.00000000000038,99.99999932120726,5.517300000000023,99.9997124478232,100.00000000000044,99.99971244782276,5.517300000000026,3.52307480966374e-08,3.037776298375761e-05
4285,1,4,False,92.24462996999983,0.7406999999999986,47.72277408768717,100.0,47.72277408768717,0.7406999999999985,48.08690877050213,100.00000000000048,48.0869087705019,0.7407000000000021,0.0,3.552713678800501e-15
4336,1,4,True,68.50640775333328,0.6908666666666665,100.00000000000033,100.00000000000033,100.00000000000004,0.6908666666666687,99.99999999999996,99.99999999999996,100.0,0.6908666666666663,2.220446049250313e-15,0.0
4403,1,4,True,70.31773224666664,0.7091333333333334,100.0,100.00000000000004,99.99999999999996,0.7091333333333335,99.99999999999962,99.9999999999996,100.00000000000004,0.7091333333333306,1.1102230246251563e-16,0.0
4404,1,4,True,148.7467606733332,1.5000666666666662,100.00000000000004,100.00000000000004,100.00000000000004,1.5000666666666669,100.00000000000011,100.0000000000001,100.00000000000004,1.5000666666666678,4.440892098500626e-16,1.5543122344752194e-15
4572,3,2,False,362.2774508533333,6.1492,99.99999994351316,99.9999999999996,99.99999994351356,6.149199999999976,100.0001402494701,100.00000000000078,100.00014024946933,6.149200000000048,1.7346866165723895e-08,0.0021120639757231
4624,1,4,False,28.92432398999996,0.272666666666665,53.67904428032171,100.0,53.679044280321705,0.272666666666665,53.9961660301938,99.99999999999832,53.99616603019472,0.2726666666666604,0.0,0.0
4838,1,4,True,90.18941628666668,0.909533333333334,100.0,100.0,100.0,0.909533333333334,100.00000000000033,100.00000000000034,100.0,0.9095333333333372,0.0,3.1086244689504387e-15
4931,1,4,False,271.4775682400001,3.7991666666666646,85.95616026872379,99.99999999999726,85.95616026872615,3.7991666666665607,85.92584011639583,99.99999999999996,85.92584011639588,3.799166666666663,0.0,0.0031743416681223
5027,1,4,False,19.44075370666652,0.1723666666666652,50.49302271860395,100.0,50.49302271860395,0.1723666666666652,50.78096632575129,100.00000000000033,50.78096632575112,0.1723666666666657,0.0,5.551115123125784e-16
5053,1,4,False,156.32681877333331,1.386033333333332,50.49215415281479,99.99999999999996,50.49215415281482,1.3860333333333312,50.79095365725594,100.00000000000004,50.79095365725592,1.3860333333333323,0.0,4.440892098500626e-16
5433,1,4,False,62.354469599999824,0.5561999999999987,50.80699039734195,99.99999999999996,50.80699039734197,0.5561999999999986,51.08795082468405,99.99999999999908,51.087950824684526,0.5561999999999936,0.0,0.0
5434,1,4,False,188.70765946666685,1.6832666666666691,50.80706758440428,100.0,50.80706758440427,1.6832666666666691,51.05029181530532,100.00000000000202,51.05029181530429,1.683266666666703,0.0,3.419486915845482e-14
5555,1,4,False,176.1739850666665,1.571466666666666,51.485239062316026,100.0,51.485239062316026,1.571466666666666,51.63591516173256,99.99999999999974,51.63591516173269,1.571466666666662,0.0,0.0
5580,1,4,False,152.4298447999999,2.460799999999997,91.94282441135682,100.0,91.94282441135684,2.4607999999999968,92.77518636427496,99.99999999997804,92.77518636429534,2.4607999999994563,0.0,0.0
5606,2,3,False,166.25717293333338,2.798466666666668,99.98467473462156,100.00000000000004,99.98467473462152,2.7984666666666693,100.042203890615,100.00000000000033,100.04220389061469,2.798466666666677,1.6773857414165153e-08,0.0009542375483335
5749,1,4,False,119.93687533333328,1.0698333333333334,50.80630876475153,100.0,50.80630876475154,1.0698333333333332,51.09436005369031,100.00000000000202,51.09436005368928,1.069833333333355,0.0,2.153832667772804e-14
5866,3,2,False,77.92928582333329,1.3834333333333335,99.99999986477872,99.9999999999992,99.99999986477954,1.3834333333333222,100.00018810185496,99.99999999999956,100.0001881018554,1.3834333333333275,1.8453956585062773e-08,2.300652090725386e-06
6063,1,4,True,122.42181995333334,1.1892333333333327,100.0,100.0,100.0,1.189233333333333,100.00000000025268,100.00000000025264,100.00000000000004,1.1892333333363374,2.220446049250313e-16,3.004707593845524e-12
6085,1,4,False,107.74198538222836,2.0640052910052926,99.97853934405258,99.99999999999888,99.97853934405369,2.064005291005269,99.973974744806,100.00000000000142,99.9739747448046,2.064005291005322,0.0,2.930988785010413e-14
6108,2,3,False,193.62069940982428,4.202266666666667,99.99787086441889,100.0000000000008,99.99787086441806,4.2022666666667,99.73969290531916,99.99999999999956,99.7396929053196,4.202266666666648,2.1613284939547842e-08,1.203703803298595e-12
